"Office","State","CensusPop","raceYear","Area","AreaNumber","RedistrictedDate","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes"
"House","Missouri","N/A","2014","District 1","1","20120101","35,273","Elder, Daniel J.","Challenger","119,315","Clay, Lacy","Incumbent","Libertarian","8,906","Cunningham, Robb E,","Challenger","N/A","84,042","D","5.45","22.82","77.18",""
"House","Missouri","N/A","2012","District 1","1","20120101","60,832","Hamlin, Robyn","Challenger","267,927","Clay, William Lacy Jr.","Incumbent","Libertarian","11,824","Cunningham, Robb E,","Challenger","N/A","207,095","D","3.47","18.50","81.50",""
"House","Missouri","N/A","2014","District 2","2","20120101","148,191","Wagner, Ann","Incumbent","75,384","Lieber, Arthur","Challenger","Libertarian","7,542","Slantz, Bill","Challenger","N/A","72,807","R","3.26","66.28","33.72",""
"House","Missouri","N/A","2012","District 2","2","20120101","236,971","Wagner, Ann","Challenger","146,272","Koenen, Glenn","Challenger","Libertarian","9,193","Slantz, Bill","Challenger","2,012","90,699","R","2.33","61.83","38.17","The other vote was: Zorikova, Anatol (Constitution) 2,012"
"House","Missouri","N/A","2014","District 3","3","20120101","130,940","Luetkemeyer, Blaine","Incumbent","52,021","Denton, Courtney","Challenger","Libertarian","8,593","Hedrick, Steven","Challenger","66","78,919","R","4.48","71.57","28.43","The other vote was: Davis, Harold (Write-in) 66"
"House","Missouri","N/A","2012","District 3","3","20120101","214,843","Luetkemeyer, Blaine","Incumbent","111,189","Mayer, Eric C.","Challenger","Libertarian","12,353","Wilson, Steven","Challenger","N/A","103,654","R","3.65","65.90","34.10",""
"House","Missouri","N/A","2014","District 4","4","20120101","120,014","Hartzler, Vicky","Incumbent","46,464","Irvin, Nate A.","Challenger","Libertarian","9,793","Young, Herschel","Challenger","15","73,550","R","5.56","72.09","27.91","The other vote was: Cowan, Gregory A. (Write-in) 15"
"House","Missouri","N/A","2012","District 4","4","20120101","192,237","Hartzler, Vicky","Incumbent","113,120","Hensley, Teresa","Challenger","Libertarian","10,407","Holbrook, Thomas","Challenger","2,959","79,117","R","3.27","62.95","37.05","The other vote was: Cowan, Greg (Constitution) 2,959"
"House","Missouri","N/A","2014","District 5","5","20120101","69,071","Turk, Jacob","Challenger","79,256","Cleaver, Emanuel","Incumbent","Libertarian","5,308","Welborn, Roy","Challenger","N/A","10,185","D","3.45","46.57","53.43",""
"House","Missouri","N/A","2012","District 5","5","20120101","122,149","Turk, Jacob","Challenger","200,290","Cleaver, Emanuel","Incumbent","Libertarian","8,497","Langkraehr, Randall D.","Challenger","6","78,141","D","2.57","37.88","62.12","The other vote was: Feagle, Andrew (Write-in) 6"
"House","Missouri","N/A","2014","District 6","6","20120101","124,616","Graves, Samuel B. Jr.","Incumbent","55,157","Hedge, W.A.","Challenger","Libertarian","7,197","Monchil, Russ Lee","Challenger","N/A","69,459","R","3.85","69.32","30.68",""
"House","Missouri","N/A","2012","District 6","6","20120101","216,906","Graves, Samuel B. Jr.","Incumbent","108,503","Yarber, Kyle","Challenger","Libertarian","8,279","Monchil, Russ Lee","Challenger","N/A","108,403","R","2.48","66.66","33.34",""
"House","Missouri","N/A","2014","District 7","7","20120101","104,054","Long, Billy","Incumbent","47,282","Evans, Jim","Challenger","Libertarian","12,584","Craig, Kevin","Challenger","37","56,772","R","7.68","68.76","31.24","The other vote was: Bruce, Nikolas (Write-in) 32; Hagerty, John C. (Write-in) 3; Lindstedt, Martin (Write-in) 2"
"House","Missouri","N/A","2012","District 7","7","20120101","203,565","Long, Billy","Incumbent","98,498","Evans, Jim","Challenger","Libertarian","16,668","Craig, Kevin","Challenger","9","105,067","R","5.23","67.39","32.61","The other vote was: Brown, Kenneth Joe (Write-in) 9"
"House","Missouri","N/A","2014","District 8","8","20120101","106,124","Smith, Jason","Incumbent","38,721","Stocker, Barbara Hamill","Challenger","Independent","6,821","Hampton, Terry Lynn","Challenger","7,558","67,403","R","4.28","73.27","26.73","The other vote was: Enyart, Doug (Constitution) 3,799; Vandeven, Rick (Libertarian) 3,759"
"House","Missouri","N/A","2012","District 8","8","20120101","216,083","Emerson, Jo Ann","Incumbent","73,755","Rushin, Jack","Challenger","Libertarian","10,553","Vandeven, Rick","Challenger","N/A","142,328","R","3.51","74.55","25.45",""
"House","Nebraska","N/A","2014","District 1","1","20120101","123,219","Fortenberry, Jeff","Incumbent","55,838","Crawford, Dennis P.","Challenger","N/A","N/A","N/A","N/A","N/A","67,381","R",".00","68.82","31.18",""
"House","Nebraska","N/A","2012","District 1","1","20120101","174,889","Fortenberry, Jeff","Incumbent","81,206","Reiman, Korey L.","Challenger","N/A","N/A","N/A","N/A","N/A","93,683","R",".00","68.29","31.71",""
"House","Nebraska","N/A","2014","District 2","2","20120101","78,157","Terry, Lee","Incumbent","83,872","Ashford, Brad","Challenger","Libertarian","9,021","Laird, Steven C.","Challenger","459","5,715","D","5.26","48.24","51.76","The other vote was: Write-In (Write-in) 459"
"House","Nebraska","N/A","2012","District 2","2","20120101","133,964","Terry, Lee","Incumbent","129,767","Ewing, John W. Jr.","Challenger","N/A","N/A","N/A","N/A","N/A","4,197","R",".00","50.80","49.20",""
"House","Nebraska","N/A","2014","District 3","3","20120101","139,440","Smith, Adrian","Incumbent","45,524","Sullivan, Mark","Challenger","N/A","N/A","N/A","N/A","N/A","93,916","R",".00","75.39","24.61",""
"House","Nebraska","N/A","2012","District 3","3","20120101","187,423","Smith, Adrian","Incumbent","65,266","Sullivan, Mark","Challenger","N/A","N/A","N/A","N/A","N/A","122,157","R",".00","74.17","25.83",""
"House","Nevada","N/A","2014","District 1","1","20120101","30,413","Teijeiro, Annette","Challenger","45,643","Titus, Dina","Incumbent","Libertarian","2,617","Charles, Richard","Challenger","1,626","15,230","D","3.26","39.99","60.01","The other vote was: Bakari, Kamau (Independent American) 1,626"
"House","Nevada","N/A","2012","District 1","1","20120101","56,521","Edwards, Chris","Challenger","113,967","Titus, Dina","Challenger","Libertarian","4,645","Pojunis, William Bill","Challenger","4,145","57,446","D","2.59","33.15","66.85","The other vote was: Vaughan, Stan (Independent American) 4,145"
"House","Nevada","N/A","2014","District 2","2","20120101","122,402","Amodei, Mark","Incumbent","52,016","Spees, Kristen","Challenger","Independent American","11,792","Hansen, Janine","Challenger","N/A","70,386","R","6.33","70.18","29.82",""
"House","Nevada","N/A","2012","District 2","2","20120101","162,213","Amodei, Mark","Incumbent","102,019","Koepnick, Samuel","Challenger","Independent","11,166","Haines, Michael L.","Challenger","6,051","60,194","R","3.97","61.39","38.61","The other vote was: Russell, Best (Independent American) 6,051"
"House","Nevada","N/A","2014","District 3","3","20120101","88,528","Heck, Joe","Incumbent","52,644","Bilbray, Erin","Challenger","Independent","1,637","Goossen, David","Challenger","2,910","35,884","R","1.12","62.71","37.29","The other vote was: Kimmick, Randy (Libertarian) 1,566; St. John, Steven (Independent) 1,344"
"House","Nevada","N/A","2012","District 3","3","20120101","137,244","Heck, Joe","Incumbent","116,823","Oceguera, John","Challenger","Independent","12,856","Murphy, Jim","Challenger","5,600","20,421","R","4.72","54.02","45.98","The other vote was: Jones, Tom (Independent American) 5,600"
"House","Nevada","N/A","2014","District 4","4","20120101","63,466","Hardy, Cresent","Challenger","59,844","Horsford, Steven A.","Incumbent","Libertarian","4,119","Brown, Steve","Challenger","3,352","3,622","R","3.15","51.47","48.53","The other vote was: Best, Russell (Independent American) 3,352"
"House","Nevada","N/A","2012","District 4","4","20120101","101,261","Tarkanian, Danny","Challenger","120,501","Horsford, Steven A.","Challenger","Independent American","9,389","Fitzgibbons, Floyd","Challenger","9,341","19,240","D","3.90","45.66","54.34","The other vote was: Silvestri, Joseph (Libertarian) 9,341"
"House","New Hampshire","N/A","2014","District 1","1","20120101","125,508","Guinta, Frank C.","Challenger","116,769","Shea-Porter, Carol","Incumbent","Write-in","459","Write-In","Challenger","N/A","8,739","R",".19","51.80","48.20",""
"House","New Hampshire","N/A","2012","District 1","1","20120101","158,659","Guinta, Frank C.","Incumbent","171,650","Shea-Porter, Carol","Challenger","Libertarian","14,521","Kelly, Brendan","Challenger","192","12,991","D","4.21","48.03","51.97","The other vote was: Scattered Write-In (Write-in) 192"
"House","New Hampshire","N/A","2014","District 2","2","20120101","106,871","Garcia, Marilinda","Challenger","130,700","Kuster, Ann McLane","Incumbent","Write-in","613","Write-In","Challenger","N/A","23,829","D",".26","44.98","55.02",""
"House","New Hampshire","N/A","2012","District 2","2","20120101","152,977","Bass, Charles","Incumbent","169,275","Kuster, Ann McLane","Challenger","Libertarian","14,936","Macia, Hardy","Challenger","206","16,298","D","4.43","47.47","52.53","The other vote was: Scattered Write-In (Write-in) 206"
"House","New Jersey","N/A","2014","District 1","1","20120101","64,073","Cobb, Garry W.","Challenger","93,315","Norcross, Donald","Challenger","We Deserve Better","1,784","Tomaszewski, Scot John","Challenger","3,320","29,242","D","1.10","40.71","59.29","The other vote was: Shapiro, Robert (Stop Boss Politics) 1,134; Chapman, Margaret (Change is Needed) 1,103; Berman, Mike (Of the People) 634; Letton, Donald E. (Democrat-Republican) 449"
"House","New Jersey","N/A","2012","District 1","1","20120101","92,459","Horton, Gregory W.","Challenger","210,470","Andrews, Robert E.","Incumbent","Green","4,413","Reitter, John William","Challenger","1,177","118,011","D","1.43","30.52","69.48","The other vote was: Chapman, Margaret (Reform) 1,177"
"House","New Jersey","N/A","2014","District 2","2","20120101","108,875","LoBiondo, Frank A.","Incumbent","66,026","Hughes, William J. Jr.","Challenger","D-R Party","663","Spano, Alexander","Challenger","1,584","42,849","R",".37","62.25","37.75","The other vote was: Stein, Gary (Independent) 612; Rozzo, Costantino (American Labor) 501; Olabisi, Bayode (Independent) 471"
"House","New Jersey","N/A","2012","District 2","2","20120101","166,679","LoBiondo, Frank A.","Incumbent","116,463","Shober, Cassandra","Challenger","Libertarian","2,699","Ordille, John","Challenger","3,231","50,216","R",".93","58.87","41.13","The other vote was: Lukens, Charles (Constitutional Conservative) 1,329; Bowen, David W. Sr. (The People's Agenda) 1,010; Faralli, Frank Jr. (Conservative, Compassionate, Creative) 892"
"House","New Jersey","N/A","2014","District 3","3","20120101","100,471","MacArthur, Tom","Challenger","82,537","Belgard, Aimee","Challenger","D-R Party","3,095","Lavergne, Frederick John","Challenger","N/A","17,934","R","1.66","54.90","45.10",""
"House","New Jersey","N/A","2012","District 3","3","20120101","174,257","Runyan, Jon","Incumbent","145,509","Adler, Shelley","Challenger","Marijuana","1,956","Forchion, R. Edward","Challenger","2,684","28,748","R",".60","54.50","45.50","The other vote was: Shapiro, Robert (Bob's for Jobs) 1,104; Lavergne, Frederick John (No Slogan) 770; Witterschein, Robert (None of Them) 530; Dennick, Christopher G. Jr. (No Slogan Filed) 280"
"House","New Jersey","N/A","2014","District 4","4","20120101","118,826","Smith, Christopher H.","Incumbent","54,415","Scolavino, Ruben","Challenger","D-R Party","1,608","Neuman, Scott","Challenger","N/A","64,411","R",".92","68.59","31.41",""
"House","New Jersey","N/A","2012","District 4","4","20120101","195,146","Smith, Christopher H.","Incumbent","107,992","Froelich, Brian P.","Challenger","No Slogan","3,111","Marshall, Leonard P.","Challenger","N/A","87,154","R","1.02","64.38","35.62",""
"House","New Jersey","N/A","2014","District 5","5","20120101","104,678","Garrett, Scott","Incumbent","81,808","Cho, Roy","Challenger","For Americans","2,435","Quick, Mark","Challenger","N/A","22,870","R","1.29","56.13","43.87",""
"House","New Jersey","N/A","2012","District 5","5","20120101","167,503","Garrett, Scott","Incumbent","130,102","Gussen, Adam","Challenger","Green","6,772","Alessandrini, Patricia","Challenger","N/A","37,401","R","2.22","56.28","43.72",""
"House","New Jersey","N/A","2014","District 6","6","20120101","46,891","Wilkinson, Anthony E.","Challenger","72,190","Pallone, Frank","Incumbent","Libertarian","1,376","Goikhman, Dorit","Challenger","N/A","25,299","D","1.14","39.38","60.62",""
"House","New Jersey","N/A","2012","District 6","6","20120101","84,360","Little, Anna C.","Challenger","151,782","Pallone, Frank","Incumbent","Libertarian","1,392","Flynn, Len","Challenger","2,104","67,422","D",".58","35.72","64.28","The other vote was: Zaletel, Karen Anne (Overthrow All Incumbents) 868; Lyden, Mac Dara Francis X. (Independent) 830; Tarbous, Herbert L. (Reform) 406"
"House","New Jersey","N/A","2014","District 7","7","20120101","104,287","Lance, Leonard","Incumbent","68,232","Kovach, Janice","Challenger","Libertarian","3,478","Gawron, Jim","Challenger","N/A","36,055","R","1.98","60.45","39.55",""
"House","New Jersey","N/A","2012","District 7","7","20120101","175,704","Lance, Leonard","Incumbent","123,090","Chivukula, Upendra J.","Challenger","Independent","4,520","Breen, Dennis A.","Challenger","4,081","52,614","R","1.47","58.80","41.20","The other vote was: Mcknight, Patrick (Libertarian) 4,081"
"House","New Jersey","N/A","2014","District 8","8","20120101","15,141","Tiscornia, Jude Anthony","Challenger","61,510","Sires, Albio","Incumbent","Politicans are Crooks","1,192","Shaw, Herbert H.","Challenger","1,675","46,369","D","1.50","19.75","80.25","The other vote was: Olivera, Pablo (Wake Up USA) 1,022; Thorne, Robert (9/11 Truth Needed) 653"
"House","New Jersey","N/A","2012","District 8","8","20120101","31,767","Karczewski, Maria","Challenger","130,857","Sires, Albio","Incumbent","Politicans are Crooks","1,841","Shaw, Herbert H.","Challenger","3,335","99,090","D","1.10","19.53","80.47","The other vote was: Deluca, Stephen (Restoring America's Promise) 1,710; Olivera, Pablo (Unity Is Strength) 1,625"
"House","New Jersey","N/A","2014","District 9","9","20120101","36,246","Paul, Dierdre","Challenger","82,498","Pascrell, William J. Jr.","Incumbent","Seeking Inclusion","1,715","Montilla, Nestor","Challenger","N/A","46,252","D","1.42","30.52","69.48",""
"House","New Jersey","N/A","2012","District 9","9","20120101","55,094","Boteach, Shmuley","Challenger","162,834","Pascrell, William J. Jr.","Incumbent","Abundant America","1,138","Smith, E. David","Challenger","1,082","107,740","D",".52","25.28","74.72","The other vote was: Woolsey, Jeanette (Constitution) 1,082"
"House","New Jersey","N/A","2014","District 10","10","20120101","14,154","Dentley, Yolanda","Challenger","95,734","Payne, Donald M. Jr.","Incumbent","Bullying Breaks Hearts","1,237","Franklin, Gwendolyn","Challenger","998","81,580","D","1.10","12.88","87.12","The other vote was:  Dark Angel (Future. Vision.) 998"
"House","New Jersey","N/A","2012","District 10","10","20120101","24,271","Kelemen, Brian C.","Challenger","201,435","Payne, Donald M. Jr.","Challenger","Change, Change, Change","3,127","Miller, Joanne","Challenger","1,227","177,164","D","1.36","10.75","89.25","The other vote was: Erickson, Mick (Libertarian) 1,227"
"House","New Jersey","N/A","2014","District 11","11","20120101","109,455","Frelinghuysen, Rodney","Incumbent","65,477","Dunec, Mark S.","Challenger","N/A","N/A","N/A","N/A","N/A","43,978","R",".00","62.57","37.43",""
"House","New Jersey","N/A","2012","District 11","11","20120101","182,239","Frelinghuysen, Rodney","Incumbent","123,935","Arvanites, John","Challenger","Opposing Congressional Gridlock","3,725","Berlin, Barry","Challenger","N/A","58,304","R","1.20","59.52","40.48",""
"House","New Jersey","N/A","2014","District 12","12","20120101","54,168","Eck, Alieta","Challenger","90,430","Coleman, Bonnie Watson","Challenger","Legalize Marijuana","1,330","Dezarn, Don","Challenger","2,438","36,262","D",".90","37.46","62.54","The other vote was: Welzer, Steven (Green) 890; Cody, Kenneth J. (Truth Vision Hope) 567; Freudenheim, Jack (Start the Conversation) 531; Cannon, Allen J. (D-R Party) 450"
"House","New Jersey","N/A","2012","District 12","12","20120101","80,907","Beck, Eric A.","Challenger","189,938","Holt, Rush D.","Incumbent","Independent","2,261","Freudenheim, Jack","Challenger","1,285","109,031","D",".82","29.87","70.13","The other vote was: Cody, Kenneth J. (Truth Vision Hope) 1,285"
"House","New Mexico","N/A","2014","District 1","1","20120101","74,558","Frese, Michael H.","Challenger","105,474","Grisham, Michelle Lujan","Incumbent","N/A","N/A","N/A","N/A","N/A","30,916","D",".00","41.41","58.59",""
"House","New Mexico","N/A","2012","District 1","1","20120101","112,473","Arnold-Jones, Janice E.","Challenger","162,924","Grisham, Michelle Lujan","Challenger","Write-in","459","Pahls, Jeanne","Challenger","N/A","50,451","D",".17","40.84","59.16",""
"House","New Mexico","N/A","2014","District 2","2","20120101","95,209","Pearce, Steve","Incumbent","52,499","Lara, Roxanne","Challenger","Write-in","69","McGrann, Jack","Challenger","N/A","42,710","R",".05","64.46","35.54",""
"House","New Mexico","N/A","2012","District 2","2","20120101","133,180","Pearce, Steve","Incumbent","92,162","Erhard, Evelyn Madrid","Challenger","Write-in","173","McGrann, Jack","Challenger","N/A","41,018","R",".08","59.10","40.90",""
"House","New Mexico","N/A","2014","District 3","3","20120101","70,775","Byrd, Jefferson L.","Challenger","113,249","Lujan, Ben Ray","Incumbent","Write-in","52","Hook, Thomas F.","Challenger","N/A","42,474","D",".03","38.46","61.54",""
"House","New Mexico","N/A","2012","District 3","3","20120101","97,616","Byrd, Jefferson L.","Challenger","167,103","Lujan, Ben Ray","Incumbent","N/A","N/A","N/A","N/A","N/A","69,487","D",".00","36.88","63.12",""
"House","New York","N/A","2014","District 1","1","20120101","94,035","Zeldin, Lee M.","Challenger","78,722","Bishop, Timothy H.","Incumbent","Write-in","108","Write-In","Challenger","N/A","15,313","R",".06","54.43","45.57",""
"House","New York","N/A","2012","District 1","1","20120101","132,304","Altschuler, Randy","Challenger","146,179","Bishop, Timothy H.","Incumbent","Write-in","176","Scattered Write-In","Challenger","N/A","13,875","D",".06","47.51","52.49",""
"House","New York","N/A","2014","District 2","2","20120101","95,177","King, Peter T.","Incumbent","41,814","Maher, Patricia M.","Challenger","Green","2,281","Stevenson, William D.","Challenger","58","53,363","R","1.64","69.48","30.52","The other vote was: Write-In (Write-in) 58"
"House","New York","N/A","2012","District 2","2","20120101","142,309","King, Peter T.","Incumbent","100,545","Falcone, Vivianne","Challenger","Write-in","89","Scattered Write-In","Challenger","N/A","41,764","R",".04","58.60","41.40",""
"House","New York","N/A","2014","District 3","3","20120101","74,269","Lally, Grant M.","Challenger","90,032","Israel, Steve J.","Incumbent","Write-in","74","Write-In","Challenger","N/A","15,763","D",".05","45.20","54.80",""
"House","New York","N/A","2012","District 3","3","20120101","113,203","Labate, Stephen","Challenger","157,880","Israel, Steve J.","Incumbent","Libertarian","1,644","McDermott, Michael","Challenger","444","44,677","D",".60","41.76","58.24","The other vote was: Tolda, Anthony (Constitution) 367; Scattered Write-In (Write-in) 77"
"House","New York","N/A","2014","District 4","4","20120101","80,127","Blakeman, Bruce","Challenger","89,793","Rice, Kathleen M.","Challenger","Write-in","179","Write-In","Challenger","N/A","9,666","D",".11","47.16","52.84",""
"House","New York","N/A","2012","District 4","4","20120101","85,693","Becker, Francis X. Jr.","Challenger","163,955","McCarthy, Carolyn","Incumbent","Conservative","15,603","Scaturro, Frank","Challenger","49","78,262","D","5.88","34.33","65.67","The other vote was: Scattered Write-In (Write-in) 49"
"House","New York","N/A","2014","District 5","5","20120101","N/A","N/A","N/A","75,712","Meeks, Gregory W.","Incumbent","Allen 4 Congress","3,870","Steinhardt, Allen F.","Challenger","239","71,842","D","4.85",".00","100.00","The other vote was: Write-In (Write-in) 239"
"House","New York","N/A","2012","District 5","5","20120101","17,875","Jennings, Allan Jr.","Challenger","167,836","Meeks, Gregory W.","Incumbent","Libertarian","1,345","Wark, Catherine","Challenger","85","149,961","D",".72","9.63","90.37","The other vote was: Scattered Write-In (Write-in) 85"
"House","New York","N/A","2014","District 6","6","20120101","N/A","N/A","N/A","55,368","Meng, Grace","Incumbent","Write-in","595","Write-In","Challenger","N/A","54,773","D","1.06",".00","100.00",""
"House","New York","N/A","2012","District 6","6","20120101","50,846","Halloran, Daniel","Challenger","111,501","Meng, Grace","Challenger","Green","1,913","Chou, Evergreen","Challenger","114","60,655","D","1.16","31.32","68.68","The other vote was: Scattered Write-In (Write-in) 114"
"House","New York","N/A","2014","District 7","7","20120101","5,713","Fernandez, Jose Luis","Challenger","56,593","Velazquez, Nydia","Incumbent","Conservative","1,398","Romaguera, Allan E.","Challenger","108","50,880","D","2.19","9.17","90.83","The other vote was: Write-In (Write-in) 108"
"House","New York","N/A","2012","District 7","7","20120101","N/A","N/A","N/A","143,930","Velazquez, Nydia","Incumbent","Conservative","7,971","Murray, James","Challenger","210","135,959","D","5.24",".00","100.00","The other vote was: Scattered Write-In (Write-in) 210"
"House","New York","N/A","2014","District 8","8","20120101","N/A","N/A","N/A","77,255","Jeffries, Hakeem","Incumbent","Conservative","6,673","Bellone, Alan","Challenger","71","70,582","D","7.94",".00","100.00","The other vote was: Write-In (Write-in) 71"
"House","New York","N/A","2012","District 8","8","20120101","17,650","Bellone, Alan","Challenger","184,039","Jeffries, Hakeem","Challenger","Green","2,441","Beavan, Colin","Challenger","77","166,389","D","1.20","8.75","91.25","The other vote was: Scattered Write-In (Write-in) 77"
"House","New York","N/A","2014","District 9","9","20120101","N/A","N/A","N/A","82,659","Clarke, Yvette D.","Incumbent","Conservative","9,727","Cavanagh, Daniel","Challenger","183","72,932","D","10.51",".00","100.00","The other vote was: Write-In (Write-in) 183"
"House","New York","N/A","2012","District 9","9","20120101","24,164","Cavanagh, Daniel","Challenger","186,141","Clarke, Yvette D.","Incumbent","Green","2,991","Morgan, Vivia","Challenger","135","161,977","D","1.40","11.49","88.51","The other vote was: Scattered Write-In (Write-in) 135"
"House","New York","N/A","2014","District 10","10","20120101","N/A","N/A","N/A","89,080","Nadler, Jerrold","Incumbent","Conservative","12,042","Brady, Ross","Challenger","759","77,038","D","11.82",".00","100.00","The other vote was: Dilger, Michael J. (Flourish Every Person) 554; Write-In (Write-in) 205"
"House","New York","N/A","2012","District 10","10","20120101","39,413","Chan, Michael","Challenger","165,743","Nadler, Jerrold","Incumbent","Write-in","193","Scattered Write-In","Challenger","N/A","126,330","D",".09","19.21","80.79",""
"House","New York","N/A","2014","District 11","11","20120101","58,886","Grimm, Michael G.","Incumbent","45,244","Recchia Jr., Domenic M.","Challenger","Green","2,687","Bardel, Henry","Challenger","546","13,642","R","2.50","56.55","43.45","The other vote was: Write-In (Write-in) 546"
"House","New York","N/A","2012","District 11","11","20120101","103,118","Grimm, Michael G.","Incumbent","92,430","Murphy, Mark","Challenger","Green","1,939","Bardel, Henry","Challenger","148","10,688","R",".98","52.73","47.27","The other vote was: Scattered Write-In (Write-in) 148"
"House","New York","N/A","2014","District 12","12","20120101","22,731","Di Iorio, Nicholas S.","Challenger","90,603","Maloney, Carolyn B.","Incumbent","Write-in","95","Write-In","Challenger","N/A","67,872","D",".08","20.06","79.94",""
"House","New York","N/A","2012","District 12","12","20120101","46,841","Wight, Christopher","Challenger","194,370","Maloney, Carolyn B.","Incumbent","Write-in","215","Scattered Write-In","Challenger","N/A","147,529","D",".09","19.42","80.58",""
"House","New York","N/A","2014","District 13","13","20120101","N/A","N/A","N/A","68,396","Rangel, Charles B.","Incumbent","Green","9,806","Rivera, Daniel Vila","Challenger","151","58,590","D","12.52",".00","100.00","The other vote was: Write-In (Write-in) 151"
"House","New York","N/A","2012","District 13","13","20120101","12,147","Schley, Craig","Challenger","175,016","Rangel, Charles B.","Incumbent","Independent","5,548","Liatos, Deborah","Challenger","202","162,869","D","2.88","6.49","93.51","The other vote was: Scattered Write-In (Write-in) 202"
"House","New York","N/A","2014","District 14","14","20120101","N/A","N/A","N/A","50,352","Crowley, Joseph","Incumbent","Conservative","6,735","Perri, Elizabeth","Challenger","117","43,617","D","11.77",".00","100.00","The other vote was: Write-In (Write-in) 117"
"House","New York","N/A","2012","District 14","14","20120101","21,755","Gibbons, William Jr.","Challenger","120,761","Crowley, Joseph","Incumbent","Green","2,570","Gronowicz, Anthony","Challenger","104","99,006","D","1.77","15.26","84.74","The other vote was: Scattered Write-In (Write-in) 104"
"House","New York","N/A","2014","District 15","15","20120101","N/A","N/A","N/A","54,906","Serrano, Jose E.","Incumbent","Conservative","1,047","Ramirez, Eduardo","Challenger","610","53,859","D","1.85",".00","100.00","The other vote was: Edstrom, William (Green) 568; Write-In (Write-in) 42"
"House","New York","N/A","2012","District 15","15","20120101","4,427","Della Valle, Frank","Challenger","152,661","Serrano, Jose E.","Incumbent","Write-in","27","Scattered Write-In","Challenger","N/A","148,234","D",".02","2.82","97.18",""
"House","New York","N/A","2014","District 16","16","20120101","N/A","N/A","N/A","99,658","Engel, Eliot L.","Incumbent","Write-in","733","Write-In","Challenger","N/A","98,925","D",".73",".00","100.00",""
"House","New York","N/A","2012","District 16","16","20120101","53,935","McLaughlin, Joseph","Challenger","179,562","Engel, Eliot L.","Incumbent","Green","2,974","Diaferia, Joseph","Challenger","82","125,627","D","1.26","23.10","76.90","The other vote was: Scattered Write-In (Write-in) 82"
"House","New York","N/A","2014","District 17","17","20120101","75,781","Day, Chris","Challenger","98,150","Lowey, Nita M.","Incumbent","Write-in","123","Write-In","Challenger","N/A","22,369","D",".07","43.57","56.43",""
"House","New York","N/A","2012","District 17","17","20120101","91,899","Carvin, Joe","Challenger","171,417","Lowey, Nita M.","Incumbent","Independent","2,771","Morganthaler, Francis","Challenger","118","79,518","D","1.04","34.90","65.10","The other vote was: Scattered Write-In (Write-in) 118"
"House","New York","N/A","2014","District 18","18","20120101","85,660","Hayworth, Nan","Challenger","88,993","Maloney, Sean","Incumbent","mr. Smith for Congress","4,294","Smith, Scott A.","Challenger","144","3,333","D","2.40","49.05","50.95","The other vote was: Write-In (Write-in) 144"
"House","New York","N/A","2012","District 18","18","20120101","133,049","Hayworth, Nan","Incumbent","143,845","Maloney, Sean","Challenger","Write-in","169","Scattered Write-In","Challenger","N/A","10,796","D",".06","48.05","51.95",""
"House","New York","N/A","2014","District 19","19","20120101","131,594","Gibson, Christopher P.","Incumbent","72,470","Eldridge, Sean","Challenger","Write-in","109","Write-In","Challenger","N/A","59,124","R",".05","64.49","35.51",""
"House","New York","N/A","2012","District 19","19","20120101","150,245","Gibson, Christopher P.","Incumbent","134,295","Schreibman, Julian","Challenger","Write-in","139","Scattered Write-In","Challenger","N/A","15,950","R",".05","52.80","47.20",""
"House","New York","N/A","2014","District 20","20","20120101","79,104","Fischer, Jim","Challenger","125,111","Tonko, Paul D.","Incumbent","Write-in","114","Write-In","Challenger","N/A","46,007","D",".06","38.74","61.26",""
"House","New York","N/A","2012","District 20","20","20120101","93,778","Dieterich, Robert","Challenger","203,401","Tonko, Paul D.","Incumbent","Write-in","135","Scattered Write-In","Challenger","N/A","109,623","D",".05","31.56","68.44",""
"House","New York","N/A","2014","District 21","21","20120101","96,226","Stefanik, Elise","Challenger","59,063","Woolf, Aaron","Challenger","Green","19,238","Funiciello, Matthew J.","Challenger","141","37,163","R","11.01","61.97","38.03","The other vote was: Write-In (Write-in) 141"
"House","New York","N/A","2012","District 21","21","20120101","121,646","Doheny, Matthew A.","Challenger","126,631","Owens, William L.","Incumbent","Green","4,174","Hassig, Donald","Challenger","105","4,985","D","1.65","49.00","51.00","The other vote was: Scattered Write-In (Write-in) 105"
"House","New York","N/A","2014","District 22","22","20120101","129,851","Hanna, Richard L.","Incumbent","N/A","N/A","N/A","Write-in","2,081","Write-In","Challenger","N/A","127,770","R","1.58","100.00",".00",""
"House","New York","N/A","2012","District 22","22","20120101","157,941","Hanna, Richard L.","Incumbent","102,080","Lamb, Dan","Challenger","Write-in","842","Scattered Write-In","Challenger","N/A","55,861","R",".32","60.74","39.26",""
"House","New York","N/A","2014","District 23","23","20120101","113,130","Reed, Thomas W. II","Incumbent","70,242","Robertson, Martha","Challenger","Write-in","109","Write-In","Challenger","N/A","42,888","R",".06","61.69","38.31",""
